ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
472.0,'10',1.0,'10',1,1,TS
473.0,'01',0.352,'01 10',2,1,TS
473.0,'10',0.648,'01 10',2,1,TS
474.0,'10',1.0,'10',1,1,TS
475.0,'01',0.252,'01 10',2,1,TS
475.0,'10',0.748,'01 10',2,1,TS
476.0,'10',1.0,'10',1,1,TS
477.0,'01',0.886,'01 10',2,1,TS
477.0,'10',0.114,'01 10',2,1,TS
478.0,'01',0.8,'01 10',2,1,TS
478.0,'10',0.2,'01 10',2,1,TS
479.0,'01',1.0,'01',1,1,TS
480.0,'10',1.0,'10',1,1,TS
481.0,'10',1.0,'10',1,1,TS
482.0,'10',1.0,'10',1,1,TS
483.0,'01',1.0,'01',1,1,TS
484.0,'01',1.0,'01',1,1,TS
485.0,'01',0.843,'01 10',2,1,TS
485.0,'10',0.157,'01 10',2,1,TS
486.0,'11',1.0,'11',1,1,TS
487.0,'01',1.0,'01',1,1,TS
488.0,'01',0.94,'01 10',2,1,TS
488.0,'10',0.06,'01 10',2,1,TS
489.0,'01',1.0,'01',1,1,TS
490.0,'01',1.0,'01',1,1,TS
491.0,'11',1.0,'11',1,1,TS
492.0,'10',1.0,'10',1,1,TS
493.0,'10',1.0,'10',1,1,TS
494.0,'01',1.0,'01',1,1,TS
495.0,'10',1.0,'10',1,1,TS
496.0,'01',1.0,'01',1,1,TS
497.0,'10',1.0,'10',1,1,TS
498.0,'10',1.0,'10',1,1,TS
499.0,'10',1.0,'10',1,1,TS
500.0,'01',1.0,'01',1,1,TS
501.0,'10',1.0,'10',1,1,TS
502.0,'10',1.0,'10',1,1,TS
503.0,'01',0.04,'01 10',2,1,TS
503.0,'10',0.96,'01 10',2,1,TS
504.0,'10',1.0,'10',1,1,TS
505.0,'10',1.0,'10',1,1,TS
506.0,'01',1.0,'01',1,1,TS
507.0,'01',0.973,'01 10',2,1,TS
507.0,'10',0.027,'01 10',2,1,TS
508.0,'11',1.0,'11',1,1,TS
509.0,'10',1.0,'10',1,1,TS
510.0,'01',1.0,'01',1,1,TS
511.0,'01',1.0,'01',1,1,TS
512.0,'01',0.122,'01 10',2,1,TS
512.0,'10',0.878,'01 10',2,1,TS
513.0,'10',1.0,'10',1,1,TS
514.0,'01',0.354,'01 10',2,1,TS
514.0,'10',0.646,'01 10',2,1,TS
515.0,'01',1.0,'01',1,1,TS
516.0,'01',1.0,'01',1,1,TS
517.0,'01',0.317,'01 10',2,1,TS
517.0,'10',0.683,'01 10',2,1,TS
518.0,'01',1.0,'01',1,1,TS
519.0,'01',1.0,'01',1,1,TS
520.0,'01',1.0,'01',1,1,TS
521.0,'01',1.0,'01',1,1,TS
522.0,'01',0.975,'01 10',2,1,TS
522.0,'10',0.025,'01 10',2,1,TS
523.0,'10',1.0,'10',1,1,TS
524.0,'10',1.0,'10',1,1,TS
525.0,'01',1.0,'01',1,1,TS
526.0,'10',1.0,'10',1,1,TS
527.0,'01',1.0,'01',1,1,TS
528.0,'01',1.0,'01',1,1,TS
529.0,'10',1.0,'10',1,1,TS
530.0,'10',1.0,'10',1,1,TS
531.0,'01',0.801,'01 10',2,1,TS
531.0,'10',0.199,'01 10',2,1,TS
532.0,'01',0.981,'01 10',2,1,TS
532.0,'10',0.019,'01 10',2,1,TS
533.0,'10',1.0,'10',1,1,TS
534.0,'10',1.0,'10',1,1,TS
535.0,'01',1.0,'01',1,1,TS
536.0,'01',0.883,'01 10',2,1,TS
536.0,'10',0.117,'01 10',2,1,TS
537.0,'01',1.0,'01',1,1,TS
538.0,'10',1.0,'10',1,1,TS
539.0,'01',1.0,'01',1,1,TS
540.0,'10',1.0,'10',1,1,TS
541.0,'10',1.0,'10',1,1,TS
542.0,'01',1.0,'01',1,1,TS
543.0,'01',0.825,'01 10',2,1,TS
543.0,'10',0.175,'01 10',2,1,TS
544.0,'01',1.0,'01',1,1,TS
545.0,'01',0.753,'01 10',2,1,TS
545.0,'10',0.247,'01 10',2,1,TS
546.0,'01',1.0,'01',1,1,TS
547.0,'01',1.0,'01',1,1,TS
548.0,'01',0.63,'01 10',2,1,TS
548.0,'10',0.37,'01 10',2,1,TS
549.0,'00',0.093,'00 01',2,1,TS
549.0,'01',0.907,'00 01',2,1,TS
550.0,'01',1.0,'01',1,1,TS
551.0,'01',1.0,'01',1,1,TS
552.0,'10',1.0,'10',1,1,TS
553.0,'01',0.295,'01 10',2,1,TS
553.0,'10',0.705,'01 10',2,1,TS
554.0,'01',1.0,'01',1,1,TS
555.0,'10',1.0,'10',1,1,TS
556.0,'10',1.0,'10',1,1,TS
557.0,'01',0.826,'01 10',2,1,TS
557.0,'10',0.174,'01 10',2,1,TS
558.0,'10',1.0,'10',1,1,TS
559.0,'10',1.0,'10',1,1,TS
560.0,'01',1.0,'01',1,1,TS
561.0,'01',1.0,'01',1,1,TS
562.0,'01',1.0,'01',1,1,TS
563.0,'01',1.0,'01',1,1,TS
564.0,'10',1.0,'10',1,1,TS
565.0,'01',1.0,'01',1,1,TS
566.0,'01',0.919,'01 10',2,1,TS
566.0,'10',0.081,'01 10',2,1,TS
567.0,'10',1.0,'10',1,1,TS
568.0,'10',1.0,'10',1,1,TS
569.0,'10',1.0,'10',1,1,TS
570.0,'01',1.0,'01',1,1,TS
571.0,'10',1.0,'10',1,1,TS
572.0,'01',0.096,'01 10',2,1,TS
572.0,'10',0.904,'01 10',2,1,TS
573.0,'10',1.0,'10',1,1,TS
574.0,'01',1.0,'01',1,1,TS
575.0,'01',0.325,'01 10',2,1,TS
575.0,'10',0.675,'01 10',2,1,TS
576.0,'10',1.0,'10',1,1,TS
577.0,'01',0.231,'01 10',2,1,TS
577.0,'10',0.769,'01 10',2,1,TS
578.0,'00',0.242,'00 10',2,1,TS
578.0,'10',0.758,'00 10',2,1,TS
579.0,'10',1.0,'10',1,1,TS
580.0,'10',1.0,'10',1,1,TS
581.0,'01',0.314,'01 10',2,1,TS
581.0,'10',0.686,'01 10',2,1,TS
582.0,'01',0.84,'01 10',2,1,TS
582.0,'10',0.16,'01 10',2,1,TS
583.0,'10',1.0,'10',1,1,TS
584.0,'11',1.0,'11',1,1,TS
585.0,'01',0.521,'01 10',2,1,TS
585.0,'10',0.479,'01 10',2,1,TS
586.0,'10',1.0,'10',1,1,TS
587.0,'01',0.917,'01 10',2,1,TS
587.0,'10',0.083,'01 10',2,1,TS
588.0,'10',1.0,'10',1,1,TS
589.0,'01',1.0,'01',1,1,TS
590.0,'01',1.0,'01',1,1,TS
591.0,'01',0.794,'01 10',2,1,TS
591.0,'10',0.206,'01 10',2,1,TS
592.0,'10',1.0,'10',1,1,TS
593.0,'01',1.0,'01',1,1,TS
594.0,'10',1.0,'10',1,1,TS
595.0,'10',1.0,'10',1,1,TS
596.0,'01',1.0,'01',1,1,TS
597.0,'10',1.0,'10',1,1,TS
598.0,'01',1.0,'01',1,1,TS
599.0,'01',0.259,'01 10',2,1,TS
599.0,'10',0.741,'01 10',2,1,TS
600.0,'01',1.0,'01',1,1,TS
601.0,'01',0.22,'01 10',2,1,TS
601.0,'10',0.78,'01 10',2,1,TS
602.0,'01',0.332,'01 10',2,1,TS
602.0,'10',0.668,'01 10',2,1,TS
603.0,'01',1.0,'01',1,1,TS
604.0,'01',1.0,'01',1,1,TS
605.0,'01',0.531,'01 10',2,1,TS
605.0,'10',0.469,'01 10',2,1,TS
606.0,'01',0.4,'01 10',2,1,TS
606.0,'10',0.6,'01 10',2,1,TS
607.0,'10',1.0,'10',1,1,TS
608.0,'10',1.0,'10',1,1,TS
609.0,'10',1.0,'10',1,1,TS
610.0,'01',1.0,'01',1,1,TS
611.0,'01',0.874,'01 10',2,1,TS
611.0,'10',0.126,'01 10',2,1,TS
612.0,'10',1.0,'10',1,1,TS
613.0,'10',1.0,'10',1,1,TS
614.0,'01',1.0,'01',1,1,TS
615.0,'10',1.0,'10',1,1,TS
616.0,'01',1.0,'01',1,1,TS
617.0,'10',1.0,'10',1,1,TS
618.0,'01',1.0,'01',1,1,TS
619.0,'01',0.75,'01 10',2,1,TS
619.0,'10',0.25,'01 10',2,1,TS
620.0,'01',1.0,'01',1,1,TS
621.0,'01',0.937,'01 10',2,1,TS
621.0,'10',0.063,'01 10',2,1,TS
622.0,'10',1.0,'10',1,1,TS
623.0,'10',1.0,'10',1,1,TS
624.0,'10',1.0,'10',1,1,TS
625.0,'10',1.0,'10',1,1,TS
626.0,'10',1.0,'10',1,1,TS
627.0,'10',1.0,'10',1,1,TS
628.0,'00',1.0,'00',1,1,TS
629.0,'01',0.537,'01 10',2,1,TS
629.0,'10',0.463,'01 10',2,1,TS
630.0,'01',1.0,'01',1,1,TS
631.0,'01',1.0,'01',1,1,TS
632.0,'10',1.0,'10',1,1,TS
633.0,'01',1.0,'01',1,1,TS
634.0,'01',1.0,'01',1,1,TS
635.0,'01',1.0,'01',1,1,TS
636.0,'01',0.111,'01 10',2,1,TS
636.0,'10',0.889,'01 10',2,1,TS
637.0,'10',1.0,'10',1,1,TS
638.0,'00',0.002,'00 01',2,1,TS
638.0,'01',0.998,'00 01',2,1,TS
639.0,'01',1.0,'01',1,1,TS
640.0,'10',1.0,'10',1,1,TS
641.0,'10',1.0,'10',1,1,TS
642.0,'01',1.0,'01',1,1,TS
643.0,'01',1.0,'01',1,1,TS
644.0,'01',1.0,'01',1,1,TS
645.0,'01',1.0,'01',1,1,TS
646.0,'01',0.234,'01 10',2,1,TS
646.0,'10',0.766,'01 10',2,1,TS
647.0,'01',1.0,'01',1,1,TS
648.0,'10',1.0,'10',1,1,TS
649.0,'01',1.0,'01',1,1,TS
650.0,'01',0.5745745745745746,'01 10',2,1,TS
650.0,'10',0.42542542542542544,'01 10',2,1,TS
651.0,'01',1.0,'01',1,1,TS
652.0,'10',1.0,'10',1,1,TS
653.0,'10',1.0,'10',1,1,TS
654.0,'10',1.0,'10',1,1,TS
655.0,'01',1.0,'01',1,1,TS
656.0,'01',0.407,'01 10',2,1,TS
656.0,'10',0.593,'01 10',2,1,TS
657.0,'01',1.0,'01',1,1,TS
658.0,'01',1.0,'01',1,1,TS
659.0,'01',1.0,'01',1,1,TS
660.0,'10',1.0,'10',1,1,TS
661.0,'11',1.0,'11',1,1,TS
662.0,'10',1.0,'10',1,1,TS
663.0,'10',1.0,'10',1,1,TS
664.0,'01',0.39,'01 10',2,1,TS
664.0,'10',0.61,'01 10',2,1,TS
665.0,'01',0.149,'01 10',2,1,TS
665.0,'10',0.851,'01 10',2,1,TS
666.0,'01',1.0,'01',1,1,TS
667.0,'01',1.0,'01',1,1,TS
668.0,'01',1.0,'01',1,1,TS
669.0,'10',1.0,'10',1,1,TS
670.0,'01',0.557,'01 10',2,1,TS
670.0,'10',0.443,'01 10',2,1,TS
671.0,'01',1.0,'01',1,1,TS
672.0,'01',0.93,'01 10',2,1,TS
672.0,'10',0.07,'01 10',2,1,TS
673.0,'10',1.0,'10',1,1,TS
674.0,'01',0.518,'01 10',2,1,TS
674.0,'10',0.482,'01 10',2,1,TS
675.0,'01',0.526,'01 10',2,1,TS
675.0,'10',0.474,'01 10',2,1,TS
676.0,'01',0.849,'01 10',2,1,TS
676.0,'10',0.151,'01 10',2,1,TS
677.0,'01',0.906,'01 10',2,1,TS
677.0,'10',0.094,'01 10',2,1,TS
678.0,'10',1.0,'10',1,1,TS
679.0,'01',0.319,'01 10',2,1,TS
679.0,'10',0.681,'01 10',2,1,TS
680.0,'01',0.145,'01 10',2,1,TS
680.0,'10',0.855,'01 10',2,1,TS
681.0,'10',1.0,'10',1,1,TS
682.0,'01',1.0,'01',1,1,TS
683.0,'10',1.0,'10',1,1,TS
684.0,'01',1.0,'01',1,1,TS
685.0,'01',0.745,'01 10',2,1,TS
685.0,'10',0.255,'01 10',2,1,TS
686.0,'01',1.0,'01',1,1,TS
687.0,'00',0.392,'00 01',2,1,TS
687.0,'01',0.608,'00 01',2,1,TS
688.0,'01',0.1056338028169014,'01 10',2,1,TS
688.0,'10',0.8943661971830986,'01 10',2,1,TS
689.0,'01',0.754,'01 10',2,1,TS
689.0,'10',0.246,'01 10',2,1,TS
690.0,'01',1.0,'01',1,1,TS
691.0,'10',1.0,'10',1,1,TS
692.0,'01',0.785,'01 10',2,1,TS
692.0,'10',0.215,'01 10',2,1,TS
693.0,'10',1.0,'10',1,1,TS
694.0,'01',1.0,'01',1,1,TS
695.0,'01',1.0,'01',1,1,TS
696.0,'01',1.0,'01',1,1,TS
697.0,'11',1.0,'11',1,1,TS
698.0,'10',1.0,'10',1,1,TS
699.0,'10',1.0,'10',1,1,TS
700.0,'01',0.477,'01 10',2,1,TS
700.0,'10',0.523,'01 10',2,1,TS
701.0,'10',1.0,'10',1,1,TS
702.0,'01',0.418,'01 10',2,1,TS
702.0,'10',0.582,'01 10',2,1,TS
703.0,'10',1.0,'10',1,1,TS
704.0,'01',0.756,'01 10',2,1,TS
704.0,'10',0.244,'01 10',2,1,TS
705.0,'10',1.0,'10',1,1,TS
706.0,'01',1.0,'01',1,1,TS
707.0,'01',0.874,'01 10',2,1,TS
707.0,'10',0.126,'01 10',2,1,TS
708.0,'01',0.75,'01 10',2,1,TS
708.0,'10',0.25,'01 10',2,1,TS
709.0,'01',1.0,'01',1,1,TS
710.0,'01',0.138,'01 10',2,1,TS
710.0,'10',0.862,'01 10',2,1,TS
711.0,'10',1.0,'10',1,1,TS
712.0,'10',1.0,'10',1,1,TS
713.0,'10',1.0,'10',1,1,TS
714.0,'01',1.0,'01',1,1,TS
715.0,'01',1.0,'01',1,1,TS
716.0,'01',0.265,'01 10',2,1,TS
716.0,'10',0.735,'01 10',2,1,TS
717.0,'01',1.0,'01',1,1,TS
718.0,'10',1.0,'10',1,1,TS
719.0,'10',1.0,'10',1,1,TS
720.0,'01',1.0,'01',1,1,TS
721.0,'01',0.741,'01 10',2,1,TS
721.0,'10',0.259,'01 10',2,1,TS
722.0,'10',1.0,'10',1,1,TS
723.0,'11',1.0,'11',1,1,TS
724.0,'01',0.986,'01 10',2,1,TS
724.0,'10',0.014,'01 10',2,1,TS
725.0,'01',1.0,'01',1,1,TS
726.0,'10',1.0,'10',1,1,TS
727.0,'10',1.0,'10',1,1,TS
728.0,'11',1.0,'11',1,1,TS
729.0,'01',0.351,'01 10',2,1,TS
729.0,'10',0.649,'01 10',2,1,TS
730.0,'01',0.642,'01 10',2,1,TS
730.0,'10',0.358,'01 10',2,1,TS
731.0,'10',1.0,'10',1,1,TS
732.0,'01',1.0,'01',1,1,TS
733.0,'10',1.0,'10',1,1,TS
734.0,'01',0.259,'01 10',2,1,TS
734.0,'10',0.741,'01 10',2,1,TS
735.0,'10',1.0,'10',1,1,TS
736.0,'01',0.59,'01 10',2,1,TS
736.0,'10',0.41,'01 10',2,1,TS
737.0,'11',1.0,'11',1,1,TS
738.0,'01',0.539,'01 10',2,1,TS
738.0,'10',0.461,'01 10',2,1,TS
739.0,'01',1.0,'01',1,1,TS
740.0,'10',1.0,'10',1,1,TS
741.0,'01',0.716,'01 10',2,1,TS
741.0,'10',0.284,'01 10',2,1,TS
742.0,'01',0.644,'01 10',2,1,TS
742.0,'10',0.356,'01 10',2,1,TS
743.0,'01',0.09,'01 10',2,1,TS
743.0,'10',0.91,'01 10',2,1,TS
744.0,'01',1.0,'01',1,1,TS
745.0,'01',0.717,'01 10',2,1,TS
745.0,'10',0.283,'01 10',2,1,TS
746.0,'01',0.244,'01 10',2,1,TS
746.0,'10',0.756,'01 10',2,1,TS
747.0,'10',1.0,'10',1,1,TS
748.0,'01',0.42,'01 10',2,1,TS
748.0,'10',0.58,'01 10',2,1,TS
749.0,'01',1.0,'01',1,1,TS
750.0,'11',1.0,'11',1,1,TS
751.0,'01',1.0,'01',1,1,TS
752.0,'01',1.0,'01',1,1,TS
753.0,'01',0.03,'01 10',2,1,TS
753.0,'10',0.97,'01 10',2,1,TS
754.0,'10',1.0,'10',1,1,TS
755.0,'10',1.0,'10',1,1,TS
756.0,'10',1.0,'10',1,1,TS
757.0,'10',1.0,'10',1,1,TS
758.0,'01',0.77,'01 10',2,1,TS
758.0,'10',0.23,'01 10',2,1,TS
759.0,'01',1.0,'01',1,1,TS
760.0,'10',1.0,'10',1,1,TS
761.0,'10',1.0,'10',1,1,TS
762.0,'01',1.0,'01',1,1,TS
763.0,'01',0.861,'01 10',2,1,TS
763.0,'10',0.139,'01 10',2,1,TS
764.0,'10',1.0,'10',1,1,TS
765.0,'01',0.075,'01 10',2,1,TS
765.0,'10',0.925,'01 10',2,1,TS
766.0,'01',1.0,'01',1,1,TS
767.0,'10',1.0,'10',1,1,TS
768.0,'01',1.0,'01',1,1,TS
769.0,'01',1.0,'01',1,1,TS
770.0,'01',0.72,'01 10',2,1,TS
770.0,'10',0.28,'01 10',2,1,TS
771.0,'01',0.719,'01 10',2,1,TS
771.0,'10',0.281,'01 10',2,1,TS
772.0,'01',0.637,'01 10',2,1,TS
772.0,'10',0.363,'01 10',2,1,TS
773.0,'10',1.0,'10',1,1,TS
774.0,'01',1.0,'01',1,1,TS
775.0,'01',0.714,'01 10',2,1,TS
775.0,'10',0.286,'01 10',2,1,TS
776.0,'01',1.0,'01',1,1,TS
777.0,'10',1.0,'10',1,1,TS
778.0,'01',0.72,'01 10',2,1,TS
778.0,'10',0.28,'01 10',2,1,TS
779.0,'10',1.0,'10',1,1,TS
780.0,'10',1.0,'10',1,1,TS
781.0,'01',0.61,'01 10',2,1,TS
781.0,'10',0.39,'01 10',2,1,TS
782.0,'01',1.0,'01',1,1,TS
783.0,'10',1.0,'10',1,1,TS
784.0,'01',0.075,'01 10',2,1,TS
784.0,'10',0.925,'01 10',2,1,TS
785.0,'01',1.0,'01',1,1,TS
786.0,'01',1.0,'01',1,1,TS
787.0,'10',1.0,'10',1,1,TS
788.0,'10',1.0,'10',1,1,TS
789.0,'10',1.0,'10',1,1,TS
790.0,'01',0.642,'01 10',2,1,TS
790.0,'10',0.358,'01 10',2,1,TS
791.0,'00',0.1766497461928934,'00 10',2,1,TS
791.0,'10',0.8233502538071066,'00 10',2,1,TS
792.0,'01',1.0,'01',1,1,TS
793.0,'01',0.036,'01 10',2,1,TS
793.0,'10',0.964,'01 10',2,1,TS
794.0,'10',1.0,'10',1,1,TS
795.0,'01',0.006,'01 10',2,1,TS
795.0,'10',0.994,'01 10',2,1,TS
796.0,'10',1.0,'10',1,1,TS
797.0,'01',0.052,'01 10',2,1,TS
797.0,'10',0.948,'01 10',2,1,TS
798.0,'01',0.163,'01 10',2,1,TS
798.0,'10',0.837,'01 10',2,1,TS
799.0,'01',0.941,'01 10',2,1,TS
799.0,'10',0.059,'01 10',2,1,TS
800.0,'01',0.729,'01 10',2,1,TS
800.0,'10',0.271,'01 10',2,1,TS
801.0,'01',1.0,'01',1,1,TS
802.0,'01',0.856,'01 10',2,1,TS
802.0,'10',0.144,'01 10',2,1,TS
803.0,'10',1.0,'10',1,1,TS
804.0,'11',1.0,'11',1,1,TS
805.0,'10',1.0,'10',1,1,TS
806.0,'01',1.0,'01',1,1,TS
807.0,'01',0.543,'01 10',2,1,TS
807.0,'10',0.457,'01 10',2,1,TS
808.0,'10',1.0,'10',1,1,TS
809.0,'10',1.0,'10',1,1,TS
810.0,'01',0.617,'01 10',2,1,TS
810.0,'10',0.383,'01 10',2,1,TS
811.0,'10',1.0,'10',1,1,TS
812.0,'10',1.0,'10',1,1,TS
813.0,'01',0.155,'01 10',2,1,TS
813.0,'10',0.845,'01 10',2,1,TS
814.0,'10',1.0,'10',1,1,TS
815.0,'01',0.723,'01 10',2,1,TS
815.0,'10',0.277,'01 10',2,1,TS
816.0,'01',1.0,'01',1,1,TS
817.0,'01',1.0,'01',1,1,TS
818.0,'10',1.0,'10',1,1,TS
819.0,'01',0.284,'01 10',2,1,TS
819.0,'10',0.716,'01 10',2,1,TS
820.0,'00',0.994,'00 10',2,1,TS
820.0,'10',0.006,'00 10',2,1,TS
821.0,'01',0.45,'01 10',2,1,TS
821.0,'10',0.55,'01 10',2,1,TS
822.0,'01',1.0,'01',1,1,TS
823.0,'10',1.0,'10',1,1,TS
824.0,'01',0.295,'01 10',2,1,TS
824.0,'10',0.705,'01 10',2,1,TS
825.0,'01',0.77,'01 10',2,1,TS
825.0,'10',0.23,'01 10',2,1,TS
826.0,'10',1.0,'10',1,1,TS
827.0,'01',0.703,'01 10',2,1,TS
827.0,'10',0.297,'01 10',2,1,TS
828.0,'01',0.682,'01 10',2,1,TS
828.0,'10',0.318,'01 10',2,1,TS
829.0,'01',1.0,'01',1,1,TS
830.0,'01',1.0,'01',1,1,TS
831.0,'01',1.0,'01',1,1,TS
832.0,'10',1.0,'10',1,1,TS
833.0,'10',1.0,'10',1,1,TS
834.0,'10',1.0,'10',1,1,TS
835.0,'10',1.0,'10',1,1,TS
836.0,'01',1.0,'01',1,1,TS
837.0,'01',0.32,'01 10',2,1,TS
837.0,'10',0.68,'01 10',2,1,TS
838.0,'01',0.31,'01 10',2,1,TS
838.0,'10',0.69,'01 10',2,1,TS
839.0,'10',1.0,'10',1,1,TS
840.0,'01',0.094,'01 10',2,1,TS
840.0,'10',0.906,'01 10',2,1,TS
841.0,'01',1.0,'01',1,1,TS
842.0,'01',1.0,'01',1,1,TS
843.0,'01',0.89,'01 10',2,1,TS
843.0,'10',0.11,'01 10',2,1,TS
844.0,'01',1.0,'01',1,1,TS
845.0,'01',1.0,'01',1,1,TS
846.0,'11',1.0,'11',1,1,TS
847.0,'01',1.0,'01',1,1,TS
848.0,'01',1.0,'01',1,1,TS
849.0,'01',1.0,'01',1,1,TS
850.0,'01',1.0,'01',1,1,TS
851.0,'10',1.0,'10',1,1,TS
852.0,'10',1.0,'10',1,1,TS
853.0,'01',1.0,'01',1,1,TS
854.0,'01',0.477,'01 10',2,1,TS
854.0,'10',0.523,'01 10',2,1,TS
855.0,'10',1.0,'10',1,1,TS
856.0,'01',1.0,'01',1,1,TS
857.0,'01',1.0,'01',1,1,TS
858.0,'01',0.132,'01 10',2,1,TS
858.0,'10',0.868,'01 10',2,1,TS
859.0,'10',1.0,'10',1,1,TS
860.0,'01',0.174,'01 10',2,1,TS
860.0,'10',0.826,'01 10',2,1,TS
861.0,'01',1.0,'01',1,1,TS
862.0,'01',0.052,'01 10',2,1,TS
862.0,'10',0.948,'01 10',2,1,TS
863.0,'01',0.524,'01 10',2,1,TS
863.0,'10',0.476,'01 10',2,1,TS
864.0,'01',1.0,'01',1,1,TS
865.0,'01',1.0,'01',1,1,TS
866.0,'01',1.0,'01',1,1,TS
867.0,'10',1.0,'10',1,1,TS
868.0,'10',1.0,'10',1,1,TS
869.0,'01',0.875,'01 10',2,1,TS
869.0,'10',0.125,'01 10',2,1,TS
870.0,'01',1.0,'01',1,1,TS
871.0,'10',1.0,'10',1,1,TS
872.0,'01',1.0,'01',1,1,TS
873.0,'01',0.498,'01 10',2,1,TS
873.0,'10',0.502,'01 10',2,1,TS
874.0,'10',1.0,'10',1,1,TS
875.0,'01',0.648,'01 10',2,1,TS
875.0,'10',0.352,'01 10',2,1,TS
876.0,'01',0.056,'01 10',2,1,TS
876.0,'10',0.944,'01 10',2,1,TS
877.0,'10',1.0,'10',1,1,TS
878.0,'10',1.0,'10',1,1,TS
879.0,'01',1.0,'01',1,1,TS
880.0,'01',0.311,'01 10',2,1,TS
880.0,'10',0.689,'01 10',2,1,TS
881.0,'10',1.0,'10',1,1,TS
882.0,'10',1.0,'10',1,1,TS
883.0,'01',1.0,'01',1,1,TS
884.0,'01',1.0,'01',1,1,TS
885.0,'01',0.404,'01 10',2,1,TS
885.0,'10',0.596,'01 10',2,1,TS
886.0,'01',0.8,'01 10',2,1,TS
886.0,'10',0.2,'01 10',2,1,TS
887.0,'01',0.012,'01 10',2,1,TS
887.0,'10',0.988,'01 10',2,1,TS
888.0,'01',0.583,'01 10',2,1,TS
888.0,'10',0.417,'01 10',2,1,TS
889.0,'10',1.0,'10',1,1,TS
890.0,'01',0.325,'01 10',2,1,TS
890.0,'10',0.675,'01 10',2,1,TS
891.0,'01',0.912,'01 10',2,1,TS
891.0,'10',0.088,'01 10',2,1,TS
892.0,'01',0.923,'01 10',2,1,TS
892.0,'10',0.077,'01 10',2,1,TS
893.0,'10',1.0,'10',1,1,TS
894.0,'10',1.0,'10',1,1,TS
895.0,'01',1.0,'01',1,1,TS
896.0,'01',0.523,'01 10',2,1,TS
896.0,'10',0.477,'01 10',2,1,TS
897.0,'10',1.0,'10',1,1,TS
898.0,'10',1.0,'10',1,1,TS
899.0,'01',0.865,'01 10',2,1,TS
899.0,'10',0.135,'01 10',2,1,TS
900.0,'10',1.0,'10',1,1,TS
901.0,'01',0.412,'01 10',2,1,TS
901.0,'10',0.588,'01 10',2,1,TS
902.0,'01',0.248,'01 10',2,1,TS
902.0,'10',0.752,'01 10',2,1,TS
903.0,'01',1.0,'01',1,1,TS
904.0,'01',1.0,'01',1,1,TS
905.0,'10',1.0,'10',1,1,TS
906.0,'10',1.0,'10',1,1,TS
907.0,'00',1.0,'00',1,1,TS
908.0,'01',0.636,'01 10',2,1,TS
908.0,'10',0.364,'01 10',2,1,TS
909.0,'10',1.0,'10',1,1,TS
910.0,'01',0.931,'01 10',2,1,TS
910.0,'10',0.069,'01 10',2,1,TS
911.0,'01',0.913,'01 10',2,1,TS
911.0,'10',0.087,'01 10',2,1,TS
912.0,'10',1.0,'10',1,1,TS
913.0,'01',0.591,'01 10',2,1,TS
913.0,'10',0.409,'01 10',2,1,TS
914.0,'01',1.0,'01',1,1,TS
915.0,'10',1.0,'10',1,1,TS
916.0,'01',0.662,'01 10',2,1,TS
916.0,'10',0.338,'01 10',2,1,TS
917.0,'10',1.0,'10',1,1,TS
918.0,'10',1.0,'10',1,1,TS
919.0,'10',1.0,'10',1,1,TS
920.0,'01',0.553,'01 10',2,1,TS
920.0,'10',0.447,'01 10',2,1,TS
921.0,'01',0.4099895941727367,'01 10',2,1,TS
921.0,'10',0.5900104058272633,'01 10',2,1,TS
922.0,'01',1.0,'01',1,1,TS
923.0,'01',0.148,'01 10',2,1,TS
923.0,'10',0.852,'01 10',2,1,TS
924.0,'01',1.0,'01',1,1,TS
925.0,'01',0.408,'01 10',2,1,TS
925.0,'10',0.592,'01 10',2,1,TS
926.0,'01',0.426,'01 10',2,1,TS
926.0,'10',0.574,'01 10',2,1,TS
927.0,'01',1.0,'01',1,1,TS
928.0,'10',1.0,'10',1,1,TS
929.0,'01',0.035,'01 10',2,1,TS
929.0,'10',0.965,'01 10',2,1,TS
930.0,'10',1.0,'10',1,1,TS
931.0,'01',0.3,'01 10',2,1,TS
931.0,'10',0.7,'01 10',2,1,TS
932.0,'01',0.224,'01 10',2,1,TS
932.0,'10',0.776,'01 10',2,1,TS
933.0,'01',0.768,'01 10',2,1,TS
933.0,'10',0.232,'01 10',2,1,TS
934.0,'01',0.465,'01 10',2,1,TS
934.0,'10',0.535,'01 10',2,1,TS
935.0,'01',0.747,'01 10',2,1,TS
935.0,'10',0.253,'01 10',2,1,TS
936.0,'01',0.843,'01 10',2,1,TS
936.0,'10',0.157,'01 10',2,1,TS
937.0,'10',1.0,'10',1,1,TS
938.0,'01',1.0,'01',1,1,TS
939.0,'01',1.0,'01',1,1,TS
940.0,'01',1.0,'01',1,1,TS
941.0,'01',1.0,'01',1,1,TS
942.0,'01',1.0,'01',1,1,TS
943.0,'01',0.646,'01 10',2,1,TS
943.0,'10',0.354,'01 10',2,1,TS
944.0,'10',1.0,'10',1,1,TS
945.0,'10',1.0,'10',1,1,TS
946.0,'01',0.08,'01 10',2,1,TS
946.0,'10',0.92,'01 10',2,1,TS
947.0,'01',1.0,'01',1,1,TS
948.0,'01',1.0,'01',1,1,TS
949.0,'10',1.0,'10',1,1,TS
