ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
6945.0,'01',0.735,'01 10',2,2,TSSA
6945.0,'10',0.265,'01 10',2,2,TSSA
6946.0,'01',0.022044088176352707,'01 10',2,2,TSSA
6946.0,'10',0.9779559118236473,'01 10',2,2,TSSA
6947.0,'00',0.003,'00 01 10',3,2,TSSA
6947.0,'01',0.381,'00 01 10',3,2,TSSA
6947.0,'10',0.616,'00 01 10',3,2,TSSA
6948.0,'01',1.0,'01',1,2,TSSA
6949.0,'01',0.964,'01 10',2,2,TSSA
6949.0,'10',0.036,'01 10',2,2,TSSA
6950.0,'00',0.098,'00 01 10',3,2,TSSA
6950.0,'01',0.821,'00 01 10',3,2,TSSA
6950.0,'10',0.081,'00 01 10',3,2,TSSA
6951.0,'01',0.001,'01 10',2,2,TSSA
6951.0,'10',0.999,'01 10',2,2,TSSA
6952.0,'00',0.778,'00 01',2,2,TSSA
6952.0,'01',0.222,'00 01',2,2,TSSA
6953.0,'00',0.14558232931726908,'00 01 10',3,2,TSSA
6953.0,'01',0.1576305220883534,'00 01 10',3,2,TSSA
6953.0,'10',0.6967871485943775,'00 01 10',3,2,TSSA
6954.0,'10',1.0,'10',1,2,TSSA
6955.0,'00',0.264,'00 01 10',3,2,TSSA
6955.0,'01',0.731,'00 01 10',3,2,TSSA
6955.0,'10',0.005,'00 01 10',3,2,TSSA
6956.0,'01',0.991,'01 10',2,2,TSSA
6956.0,'10',0.009,'01 10',2,2,TSSA
6957.0,'01',0.877,'01 10',2,2,TSSA
6957.0,'10',0.123,'01 10',2,2,TSSA
6958.0,'01',0.172,'01 10',2,2,TSSA
6958.0,'10',0.828,'01 10',2,2,TSSA
6959.0,'01',0.988,'01 10',2,2,TSSA
6959.0,'10',0.012,'01 10',2,2,TSSA
6960.0,'01',0.102,'01 10',2,2,TSSA
6960.0,'10',0.898,'01 10',2,2,TSSA
6961.0,'10',1.0,'10',1,2,TSSA
6962.0,'01',0.725,'01 10',2,2,TSSA
6962.0,'10',0.275,'01 10',2,2,TSSA
6963.0,'01',0.027,'01 10',2,2,TSSA
6963.0,'10',0.973,'01 10',2,2,TSSA
6964.0,'01',0.446,'01 10',2,2,TSSA
6964.0,'10',0.554,'01 10',2,2,TSSA
6965.0,'01',0.827,'01 10',2,2,TSSA
6965.0,'10',0.173,'01 10',2,2,TSSA
6966.0,'01',0.8928928928928929,'01 10',2,2,TSSA
6966.0,'10',0.10710710710710711,'01 10',2,2,TSSA
6967.0,'00',0.19,'00 01',2,2,TSSA
6967.0,'01',0.81,'00 01',2,2,TSSA
6968.0,'00',0.004,'00 01 10',3,2,TSSA
6968.0,'01',0.352,'00 01 10',3,2,TSSA
6968.0,'10',0.644,'00 01 10',3,2,TSSA
6969.0,'10',1.0,'10',1,2,TSSA
6970.0,'01',0.007,'01 10',2,2,TSSA
6970.0,'10',0.993,'01 10',2,2,TSSA
6971.0,'01',0.824,'01 10',2,2,TSSA
6971.0,'10',0.176,'01 10',2,2,TSSA
6972.0,'01',1.0,'01',1,2,TSSA
6973.0,'01',0.001,'01 10',2,2,TSSA
6973.0,'10',0.999,'01 10',2,2,TSSA
6974.0,'10',1.0,'10',1,2,TSSA
6975.0,'01',0.404,'01 10',2,2,TSSA
6975.0,'10',0.596,'01 10',2,2,TSSA
6976.0,'00',0.723,'00 01',2,2,TSSA
6976.0,'01',0.277,'00 01',2,2,TSSA
6977.0,'01',0.713,'01 10',2,2,TSSA
6977.0,'10',0.287,'01 10',2,2,TSSA
6978.0,'01',0.999,'01 10',2,2,TSSA
6978.0,'10',0.001,'01 10',2,2,TSSA
6979.0,'01',0.967,'01 10',2,2,TSSA
6979.0,'10',0.033,'01 10',2,2,TSSA
6980.0,'01',1.0,'01',1,2,TSSA
6981.0,'01',0.062,'01 10',2,2,TSSA
6981.0,'10',0.938,'01 10',2,2,TSSA
6982.0,'01',0.331,'01 10',2,2,TSSA
6982.0,'10',0.669,'01 10',2,2,TSSA
6983.0,'00',0.039,'00 01 10',3,2,TSSA
6983.0,'01',0.654,'00 01 10',3,2,TSSA
6983.0,'10',0.307,'00 01 10',3,2,TSSA
6984.0,'01',0.134,'01 10',2,2,TSSA
6984.0,'10',0.866,'01 10',2,2,TSSA
6985.0,'01',1.0,'01',1,2,TSSA
6986.0,'01',0.902,'01 10',2,2,TSSA
6986.0,'10',0.098,'01 10',2,2,TSSA
6987.0,'10',1.0,'10',1,2,TSSA
6988.0,'01',0.993,'01 10',2,2,TSSA
6988.0,'10',0.007,'01 10',2,2,TSSA
6989.0,'01',0.894,'01 10',2,2,TSSA
6989.0,'10',0.106,'01 10',2,2,TSSA
6990.0,'00',0.123,'00 10',2,2,TSSA
6990.0,'10',0.877,'00 10',2,2,TSSA
6991.0,'10',1.0,'10',1,2,TSSA
6992.0,'01',0.9958890030832477,'01 10',2,2,TSSA
6992.0,'10',0.0041109969167523125,'01 10',2,2,TSSA
6993.0,'01',0.932,'01 10',2,2,TSSA
6993.0,'10',0.068,'01 10',2,2,TSSA
6994.0,'00',0.003,'00 01 10',3,2,TSSA
6994.0,'01',0.796,'00 01 10',3,2,TSSA
6994.0,'10',0.201,'00 01 10',3,2,TSSA
6995.0,'01',0.318,'01 10',2,2,TSSA
6995.0,'10',0.682,'01 10',2,2,TSSA
6996.0,'01',0.257,'01 10',2,2,TSSA
6996.0,'10',0.743,'01 10',2,2,TSSA
6997.0,'01',1.0,'01',1,2,TSSA
6998.0,'01',0.193,'01 10',2,2,TSSA
6998.0,'10',0.807,'01 10',2,2,TSSA
6999.0,'01',1.0,'01',1,2,TSSA
7000.0,'01',0.001,'01 10',2,2,TSSA
7000.0,'10',0.999,'01 10',2,2,TSSA
7001.0,'10',1.0,'10',1,2,TSSA
7002.0,'10',1.0,'10',1,2,TSSA
7003.0,'01',0.845,'01 10',2,2,TSSA
7003.0,'10',0.155,'01 10',2,2,TSSA
7004.0,'01',0.155,'01 10',2,2,TSSA
7004.0,'10',0.845,'01 10',2,2,TSSA
7005.0,'00',1.0,'00',1,2,TSSA
7006.0,'01',0.943,'01 10',2,2,TSSA
7006.0,'10',0.057,'01 10',2,2,TSSA
7007.0,'00',0.001,'00 01 10',3,2,TSSA
7007.0,'01',0.128,'00 01 10',3,2,TSSA
7007.0,'10',0.871,'00 01 10',3,2,TSSA
7008.0,'01',0.467,'01 10',2,2,TSSA
7008.0,'10',0.533,'01 10',2,2,TSSA
7009.0,'00',0.878,'00 10',2,2,TSSA
7009.0,'10',0.122,'00 10',2,2,TSSA
7010.0,'01',0.227,'01 10',2,2,TSSA
7010.0,'10',0.773,'01 10',2,2,TSSA
7011.0,'00',0.652,'00 01 10',3,2,TSSA
7011.0,'01',0.286,'00 01 10',3,2,TSSA
7011.0,'10',0.062,'00 01 10',3,2,TSSA
7012.0,'10',1.0,'10',1,2,TSSA
7013.0,'01',0.953,'01 10',2,2,TSSA
7013.0,'10',0.047,'01 10',2,2,TSSA
7014.0,'10',1.0,'10',1,2,TSSA
7015.0,'01',0.087,'01 10',2,2,TSSA
7015.0,'10',0.913,'01 10',2,2,TSSA
7016.0,'01',0.7775551102204409,'01 10',2,2,TSSA
7016.0,'10',0.22244488977955912,'01 10',2,2,TSSA
7017.0,'01',0.047,'01 10',2,2,TSSA
7017.0,'10',0.953,'01 10',2,2,TSSA
7018.0,'00',0.002,'00 01 10',3,2,TSSA
7018.0,'01',0.326,'00 01 10',3,2,TSSA
7018.0,'10',0.672,'00 01 10',3,2,TSSA
7019.0,'00',0.972,'00 10',2,2,TSSA
7019.0,'10',0.028,'00 10',2,2,TSSA
7020.0,'01',0.151,'01 10',2,2,TSSA
7020.0,'10',0.849,'01 10',2,2,TSSA
7021.0,'01',0.808,'01 10',2,2,TSSA
7021.0,'10',0.192,'01 10',2,2,TSSA
7022.0,'10',1.0,'10',1,2,TSSA
7023.0,'01',1.0,'01',1,2,TSSA
7024.0,'01',0.669,'01 10',2,2,TSSA
7024.0,'10',0.331,'01 10',2,2,TSSA
7025.0,'10',1.0,'10',1,2,TSSA
7026.0,'01',0.193,'01 10',2,2,TSSA
7026.0,'10',0.807,'01 10',2,2,TSSA
7027.0,'10',1.0,'10',1,2,TSSA
7028.0,'01',0.792,'01 10',2,2,TSSA
7028.0,'10',0.208,'01 10',2,2,TSSA
7029.0,'01',0.411,'01 10',2,2,TSSA
7029.0,'10',0.589,'01 10',2,2,TSSA
7030.0,'01',0.625,'01 10',2,2,TSSA
7030.0,'10',0.375,'01 10',2,2,TSSA
7031.0,'01',0.374,'01 10',2,2,TSSA
7031.0,'10',0.626,'01 10',2,2,TSSA
7032.0,'01',0.058,'01 10',2,2,TSSA
7032.0,'10',0.942,'01 10',2,2,TSSA
7033.0,'10',1.0,'10',1,2,TSSA
7034.0,'01',0.676,'01 10',2,2,TSSA
7034.0,'10',0.324,'01 10',2,2,TSSA
7035.0,'01',0.593,'01 10',2,2,TSSA
7035.0,'10',0.407,'01 10',2,2,TSSA
7036.0,'01',0.788,'01 10',2,2,TSSA
7036.0,'10',0.212,'01 10',2,2,TSSA
7037.0,'00',0.003,'00 01 10',3,2,TSSA
7037.0,'01',0.933,'00 01 10',3,2,TSSA
7037.0,'10',0.064,'00 01 10',3,2,TSSA
7038.0,'01',0.028,'01 10',2,2,TSSA
7038.0,'10',0.972,'01 10',2,2,TSSA
7039.0,'01',0.236,'01 10',2,2,TSSA
7039.0,'10',0.764,'01 10',2,2,TSSA
7040.0,'01',0.809,'01 10',2,2,TSSA
7040.0,'10',0.191,'01 10',2,2,TSSA
7041.0,'01',0.074,'01 10',2,2,TSSA
7041.0,'10',0.926,'01 10',2,2,TSSA
7042.0,'01',1.0,'01',1,2,TSSA
7043.0,'01',0.964,'01 10',2,2,TSSA
7043.0,'10',0.036,'01 10',2,2,TSSA
7044.0,'00',0.034,'00 01 10',3,2,TSSA
7044.0,'01',0.922,'00 01 10',3,2,TSSA
7044.0,'10',0.044,'00 01 10',3,2,TSSA
7045.0,'01',0.304,'01 10',2,2,TSSA
7045.0,'10',0.696,'01 10',2,2,TSSA
7046.0,'01',0.778,'01 10',2,2,TSSA
7046.0,'10',0.222,'01 10',2,2,TSSA
7047.0,'01',0.931,'01 10',2,2,TSSA
7047.0,'10',0.069,'01 10',2,2,TSSA
7048.0,'00',0.468,'00 01',2,2,TSSA
7048.0,'01',0.532,'00 01',2,2,TSSA
7049.0,'00',1.0,'00',1,2,TSSA
7050.0,'01',0.771,'01 10',2,2,TSSA
7050.0,'10',0.229,'01 10',2,2,TSSA
7051.0,'01',0.139,'01 10',2,2,TSSA
7051.0,'10',0.861,'01 10',2,2,TSSA
7052.0,'10',1.0,'10',1,2,TSSA
7053.0,'01',0.312,'01 10',2,2,TSSA
7053.0,'10',0.688,'01 10',2,2,TSSA
7054.0,'01',1.0,'01',1,2,TSSA
7055.0,'00',0.04909819639278557,'00 01 10',3,2,TSSA
7055.0,'01',0.908817635270541,'00 01 10',3,2,TSSA
7055.0,'10',0.04208416833667335,'00 01 10',3,2,TSSA
7056.0,'01',0.782,'01 10',2,2,TSSA
7056.0,'10',0.218,'01 10',2,2,TSSA
7057.0,'01',1.0,'01',1,2,TSSA
7058.0,'01',0.029,'01 10',2,2,TSSA
7058.0,'10',0.971,'01 10',2,2,TSSA
7059.0,'00',0.265,'00 01',2,2,TSSA
7059.0,'01',0.735,'00 01',2,2,TSSA
7060.0,'01',0.071,'01 10',2,2,TSSA
7060.0,'10',0.929,'01 10',2,2,TSSA
7061.0,'01',0.259,'01 10',2,2,TSSA
7061.0,'10',0.741,'01 10',2,2,TSSA
7062.0,'01',0.979,'01 10',2,2,TSSA
7062.0,'10',0.021,'01 10',2,2,TSSA
7063.0,'01',0.181,'01 10',2,2,TSSA
7063.0,'10',0.819,'01 10',2,2,TSSA
7064.0,'01',0.582,'01 10',2,2,TSSA
7064.0,'10',0.418,'01 10',2,2,TSSA
7065.0,'01',0.142,'01 10',2,2,TSSA
7065.0,'10',0.858,'01 10',2,2,TSSA
7066.0,'01',0.911,'01 10',2,2,TSSA
7066.0,'10',0.089,'01 10',2,2,TSSA
7067.0,'01',0.896,'01 10',2,2,TSSA
7067.0,'10',0.104,'01 10',2,2,TSSA
7068.0,'01',0.495,'01 10',2,2,TSSA
7068.0,'10',0.505,'01 10',2,2,TSSA
7069.0,'01',0.066,'01 10',2,2,TSSA
7069.0,'10',0.934,'01 10',2,2,TSSA
7070.0,'01',1.0,'01',1,2,TSSA
7071.0,'01',0.947,'01 10',2,2,TSSA
7071.0,'10',0.053,'01 10',2,2,TSSA
7072.0,'00',0.096,'00 10',2,2,TSSA
7072.0,'10',0.904,'00 10',2,2,TSSA
7073.0,'01',0.091,'01 10',2,2,TSSA
7073.0,'10',0.909,'01 10',2,2,TSSA
7074.0,'00',0.17,'00 10',2,2,TSSA
7074.0,'10',0.83,'00 10',2,2,TSSA
7075.0,'01',1.0,'01',1,2,TSSA
7076.0,'01',0.92,'01 10',2,2,TSSA
7076.0,'10',0.08,'01 10',2,2,TSSA
7077.0,'00',0.006,'00 01 10',3,2,TSSA
7077.0,'01',0.641,'00 01 10',3,2,TSSA
7077.0,'10',0.353,'00 01 10',3,2,TSSA
7078.0,'00',1.0,'00',1,2,TSSA
7079.0,'01',0.825,'01 10',2,2,TSSA
7079.0,'10',0.175,'01 10',2,2,TSSA
7080.0,'01',0.015,'01 10',2,2,TSSA
7080.0,'10',0.985,'01 10',2,2,TSSA
7081.0,'00',0.173,'00 01',2,2,TSSA
7081.0,'01',0.827,'00 01',2,2,TSSA
7082.0,'01',0.653,'01 10',2,2,TSSA
7082.0,'10',0.347,'01 10',2,2,TSSA
7083.0,'01',1.0,'01',1,2,TSSA
7084.0,'01',0.869,'01 10',2,2,TSSA
7084.0,'10',0.131,'01 10',2,2,TSSA
7085.0,'00',0.001,'00 01 10',3,2,TSSA
7085.0,'01',0.106,'00 01 10',3,2,TSSA
7085.0,'10',0.893,'00 01 10',3,2,TSSA
7086.0,'00',0.001,'00 01 10',3,2,TSSA
7086.0,'01',0.748,'00 01 10',3,2,TSSA
7086.0,'10',0.251,'00 01 10',3,2,TSSA
7087.0,'10',1.0,'10',1,2,TSSA
7088.0,'01',0.012,'01 10',2,2,TSSA
7088.0,'10',0.988,'01 10',2,2,TSSA
7089.0,'10',1.0,'10',1,2,TSSA
7090.0,'01',0.443,'01 10',2,2,TSSA
7090.0,'10',0.557,'01 10',2,2,TSSA
7091.0,'01',0.234,'01 10',2,2,TSSA
7091.0,'10',0.766,'01 10',2,2,TSSA
7092.0,'01',1.0,'01',1,2,TSSA
7093.0,'00',0.241,'00 10',2,2,TSSA
7093.0,'10',0.759,'00 10',2,2,TSSA
7094.0,'01',0.242,'01 10',2,2,TSSA
7094.0,'10',0.758,'01 10',2,2,TSSA
7095.0,'01',1.0,'01',1,2,TSSA
7096.0,'01',0.141,'01 10',2,2,TSSA
7096.0,'10',0.859,'01 10',2,2,TSSA
7097.0,'01',0.157,'01 10',2,2,TSSA
7097.0,'10',0.843,'01 10',2,2,TSSA
7098.0,'01',0.86,'01 10',2,2,TSSA
7098.0,'10',0.14,'01 10',2,2,TSSA
7099.0,'01',0.136,'01 10',2,2,TSSA
7099.0,'10',0.864,'01 10',2,2,TSSA
7100.0,'01',0.973,'01 10',2,2,TSSA
7100.0,'10',0.027,'01 10',2,2,TSSA
7101.0,'01',0.16,'01 10',2,2,TSSA
7101.0,'10',0.84,'01 10',2,2,TSSA
7102.0,'01',0.719,'01 10',2,2,TSSA
7102.0,'10',0.281,'01 10',2,2,TSSA
7103.0,'01',0.056,'01 10',2,2,TSSA
7103.0,'10',0.944,'01 10',2,2,TSSA
7104.0,'00',0.036,'00 01 10',3,2,TSSA
7104.0,'01',0.006,'00 01 10',3,2,TSSA
7104.0,'10',0.958,'00 01 10',3,2,TSSA
7105.0,'01',1.0,'01',1,2,TSSA
7106.0,'01',0.965,'01 10',2,2,TSSA
7106.0,'10',0.035,'01 10',2,2,TSSA
7107.0,'01',0.401,'01 10',2,2,TSSA
7107.0,'10',0.599,'01 10',2,2,TSSA
7108.0,'01',1.0,'01',1,2,TSSA
7109.0,'01',0.796,'01 10',2,2,TSSA
7109.0,'10',0.204,'01 10',2,2,TSSA
7110.0,'01',0.693,'01 10',2,2,TSSA
7110.0,'10',0.307,'01 10',2,2,TSSA
7111.0,'01',1.0,'01',1,2,TSSA
7112.0,'01',0.715,'01 10',2,2,TSSA
7112.0,'10',0.285,'01 10',2,2,TSSA
7113.0,'01',0.31,'01 10',2,2,TSSA
7113.0,'10',0.69,'01 10',2,2,TSSA
7114.0,'10',1.0,'10',1,2,TSSA
7115.0,'01',1.0,'01',1,2,TSSA
7116.0,'10',1.0,'10',1,2,TSSA
7117.0,'00',0.221,'00 01',2,2,TSSA
7117.0,'01',0.779,'00 01',2,2,TSSA
7118.0,'01',0.845,'01 10',2,2,TSSA
7118.0,'10',0.155,'01 10',2,2,TSSA
7119.0,'01',0.308,'01 10',2,2,TSSA
7119.0,'10',0.692,'01 10',2,2,TSSA
7120.0,'01',0.885,'01 10',2,2,TSSA
7120.0,'10',0.115,'01 10',2,2,TSSA
7121.0,'10',1.0,'10',1,2,TSSA
7122.0,'10',1.0,'10',1,2,TSSA
7123.0,'10',1.0,'10',1,2,TSSA
7124.0,'01',0.719,'01 10',2,2,TSSA
7124.0,'10',0.281,'01 10',2,2,TSSA
7125.0,'01',0.903,'01 10',2,2,TSSA
7125.0,'10',0.097,'01 10',2,2,TSSA
7126.0,'01',0.957,'01 10',2,2,TSSA
7126.0,'10',0.043,'01 10',2,2,TSSA
7127.0,'01',0.431,'01 10',2,2,TSSA
7127.0,'10',0.569,'01 10',2,2,TSSA
7128.0,'00',0.779,'00 01 10',3,2,TSSA
7128.0,'01',0.088,'00 01 10',3,2,TSSA
7128.0,'10',0.133,'00 01 10',3,2,TSSA
7129.0,'10',1.0,'10',1,2,TSSA
7130.0,'01',0.426,'01 10',2,2,TSSA
7130.0,'10',0.574,'01 10',2,2,TSSA
7131.0,'01',0.938,'01 10',2,2,TSSA
7131.0,'10',0.062,'01 10',2,2,TSSA
7132.0,'00',0.051,'00 01 10',3,2,TSSA
7132.0,'01',0.765,'00 01 10',3,2,TSSA
7132.0,'10',0.184,'00 01 10',3,2,TSSA
7133.0,'00',1.0,'00',1,2,TSSA
7134.0,'01',0.541,'01 10',2,2,TSSA
7134.0,'10',0.459,'01 10',2,2,TSSA
7135.0,'10',1.0,'10',1,2,TSSA
7136.0,'00',0.669,'00 10',2,2,TSSA
7136.0,'10',0.331,'00 10',2,2,TSSA
7137.0,'01',0.642,'01 10',2,2,TSSA
7137.0,'10',0.358,'01 10',2,2,TSSA
7138.0,'01',0.813,'01 10',2,2,TSSA
7138.0,'10',0.187,'01 10',2,2,TSSA
7139.0,'01',0.1,'01 10',2,2,TSSA
7139.0,'10',0.9,'01 10',2,2,TSSA
7140.0,'01',0.747,'01 10',2,2,TSSA
7140.0,'10',0.253,'01 10',2,2,TSSA
7141.0,'01',1.0,'01',1,2,TSSA
7142.0,'01',1.0,'01',1,2,TSSA
7143.0,'01',0.982,'01 10',2,2,TSSA
7143.0,'10',0.018,'01 10',2,2,TSSA
7144.0,'01',1.0,'01',1,2,TSSA
7145.0,'01',0.778,'01 10',2,2,TSSA
7145.0,'10',0.222,'01 10',2,2,TSSA
7146.0,'01',0.849,'01 10',2,2,TSSA
7146.0,'10',0.151,'01 10',2,2,TSSA
7147.0,'01',0.8,'01 10',2,2,TSSA
7147.0,'10',0.2,'01 10',2,2,TSSA
7148.0,'01',1.0,'01',1,2,TSSA
7149.0,'01',0.778,'01 10',2,2,TSSA
7149.0,'10',0.222,'01 10',2,2,TSSA
7150.0,'01',0.936,'01 10',2,2,TSSA
7150.0,'10',0.064,'01 10',2,2,TSSA
7151.0,'00',0.616,'00 01 10',3,2,TSSA
7151.0,'01',0.326,'00 01 10',3,2,TSSA
7151.0,'10',0.058,'00 01 10',3,2,TSSA
7152.0,'01',0.041,'01 10',2,2,TSSA
7152.0,'10',0.959,'01 10',2,2,TSSA
7153.0,'01',0.964,'01 10',2,2,TSSA
7153.0,'10',0.036,'01 10',2,2,TSSA
7154.0,'01',0.936,'01 10',2,2,TSSA
7154.0,'10',0.064,'01 10',2,2,TSSA
7155.0,'01',0.141,'01 10',2,2,TSSA
7155.0,'10',0.859,'01 10',2,2,TSSA
7156.0,'00',0.8702031602708804,'00 10',2,2,TSSA
7156.0,'10',0.12979683972911965,'00 10',2,2,TSSA
7157.0,'01',1.0,'01',1,2,TSSA
7158.0,'01',0.953,'01 10',2,2,TSSA
7158.0,'10',0.047,'01 10',2,2,TSSA
7159.0,'10',1.0,'10',1,2,TSSA
7160.0,'10',1.0,'10',1,2,TSSA
7161.0,'01',0.998,'01 10',2,2,TSSA
7161.0,'10',0.002,'01 10',2,2,TSSA
7162.0,'01',0.001,'01 10',2,2,TSSA
7162.0,'10',0.999,'01 10',2,2,TSSA
7163.0,'00',0.065,'00 10',2,2,TSSA
7163.0,'10',0.935,'00 10',2,2,TSSA
7164.0,'01',0.859,'01 10',2,2,TSSA
7164.0,'10',0.141,'01 10',2,2,TSSA
7165.0,'01',0.92,'01 10',2,2,TSSA
7165.0,'10',0.08,'01 10',2,2,TSSA
7166.0,'00',0.892,'00 10',2,2,TSSA
7166.0,'10',0.108,'00 10',2,2,TSSA
7167.0,'01',1.0,'01',1,2,TSSA
7168.0,'01',0.137,'01 10',2,2,TSSA
7168.0,'10',0.863,'01 10',2,2,TSSA
7169.0,'01',1.0,'01',1,2,TSSA
7170.0,'01',0.148,'01 10',2,2,TSSA
7170.0,'10',0.852,'01 10',2,2,TSSA
7171.0,'01',0.919,'01 10',2,2,TSSA
7171.0,'10',0.081,'01 10',2,2,TSSA
7172.0,'01',1.0,'01',1,2,TSSA
7173.0,'00',0.8383534136546185,'00 10',2,2,TSSA
7173.0,'10',0.16164658634538154,'00 10',2,2,TSSA
7174.0,'01',0.075,'01 10',2,2,TSSA
7174.0,'10',0.925,'01 10',2,2,TSSA
7175.0,'01',0.206,'01 10',2,2,TSSA
7175.0,'10',0.794,'01 10',2,2,TSSA
7176.0,'10',1.0,'10',1,2,TSSA
7177.0,'01',1.0,'01',1,2,TSSA
7178.0,'01',0.288,'01 10',2,2,TSSA
7178.0,'10',0.712,'01 10',2,2,TSSA
7179.0,'01',0.583,'01 10',2,2,TSSA
7179.0,'10',0.417,'01 10',2,2,TSSA
7180.0,'01',0.883,'01 10',2,2,TSSA
7180.0,'10',0.117,'01 10',2,2,TSSA
7181.0,'01',0.439,'01 10',2,2,TSSA
7181.0,'10',0.561,'01 10',2,2,TSSA
7182.0,'01',0.285,'01 10',2,2,TSSA
7182.0,'10',0.715,'01 10',2,2,TSSA
7183.0,'01',0.279,'01 10',2,2,TSSA
7183.0,'10',0.721,'01 10',2,2,TSSA
7184.0,'00',0.285,'00 10',2,2,TSSA
7184.0,'10',0.715,'00 10',2,2,TSSA
7185.0,'01',0.109,'01 10',2,2,TSSA
7185.0,'10',0.891,'01 10',2,2,TSSA
7186.0,'00',0.343,'00 01 10',3,2,TSSA
7186.0,'01',0.582,'00 01 10',3,2,TSSA
7186.0,'10',0.075,'00 01 10',3,2,TSSA
7187.0,'10',1.0,'10',1,2,TSSA
7188.0,'00',0.1871871871871872,'00 01',2,2,TSSA
7188.0,'01',0.8128128128128128,'00 01',2,2,TSSA
7189.0,'01',0.728,'01 10',2,2,TSSA
7189.0,'10',0.272,'01 10',2,2,TSSA
7190.0,'00',0.001,'00 01 10',3,2,TSSA
7190.0,'01',0.287,'00 01 10',3,2,TSSA
7190.0,'10',0.712,'00 01 10',3,2,TSSA
7191.0,'01',0.913,'01 10',2,2,TSSA
7191.0,'10',0.087,'01 10',2,2,TSSA
7192.0,'01',0.027,'01 10',2,2,TSSA
7192.0,'10',0.973,'01 10',2,2,TSSA
7193.0,'01',1.0,'01',1,2,TSSA
7194.0,'01',0.19,'01 10',2,2,TSSA
7194.0,'10',0.81,'01 10',2,2,TSSA
7195.0,'10',1.0,'10',1,2,TSSA
7196.0,'01',0.736,'01 10',2,2,TSSA
7196.0,'10',0.264,'01 10',2,2,TSSA
7197.0,'01',0.311,'01 10',2,2,TSSA
7197.0,'10',0.689,'01 10',2,2,TSSA
7198.0,'01',0.165,'01 10',2,2,TSSA
7198.0,'10',0.835,'01 10',2,2,TSSA
7199.0,'01',0.074,'01 10',2,2,TSSA
7199.0,'10',0.926,'01 10',2,2,TSSA
7200.0,'01',1.0,'01',1,2,TSSA
7201.0,'01',0.253,'01 10',2,2,TSSA
7201.0,'10',0.747,'01 10',2,2,TSSA
7202.0,'01',0.02,'01 10',2,2,TSSA
7202.0,'10',0.98,'01 10',2,2,TSSA
7203.0,'01',0.769,'01 10',2,2,TSSA
7203.0,'10',0.231,'01 10',2,2,TSSA
7204.0,'10',1.0,'10',1,2,TSSA
7205.0,'01',1.0,'01',1,2,TSSA
7206.0,'10',1.0,'10',1,2,TSSA
7207.0,'01',1.0,'01',1,2,TSSA
7208.0,'00',0.949,'00 01 10',3,2,TSSA
7208.0,'01',0.031,'00 01 10',3,2,TSSA
7208.0,'10',0.02,'00 01 10',3,2,TSSA
7209.0,'01',0.836,'01 10',2,2,TSSA
7209.0,'10',0.164,'01 10',2,2,TSSA
7210.0,'01',0.618,'01 10',2,2,TSSA
7210.0,'10',0.382,'01 10',2,2,TSSA
7211.0,'00',0.001,'00 01 10',3,2,TSSA
7211.0,'01',0.413,'00 01 10',3,2,TSSA
7211.0,'10',0.586,'00 01 10',3,2,TSSA
7212.0,'00',0.091,'00 01 10',3,2,TSSA
7212.0,'01',0.807,'00 01 10',3,2,TSSA
7212.0,'10',0.102,'00 01 10',3,2,TSSA
7213.0,'01',0.61,'01 10',2,2,TSSA
7213.0,'10',0.39,'01 10',2,2,TSSA
7214.0,'01',0.808,'01 10',2,2,TSSA
7214.0,'10',0.192,'01 10',2,2,TSSA
7215.0,'01',0.952,'01 10',2,2,TSSA
7215.0,'10',0.048,'01 10',2,2,TSSA
7216.0,'00',0.416,'00 01',2,2,TSSA
7216.0,'01',0.584,'00 01',2,2,TSSA
7217.0,'01',0.987,'01 10',2,2,TSSA
7217.0,'10',0.013,'01 10',2,2,TSSA
7218.0,'01',0.934,'01 10',2,2,TSSA
7218.0,'10',0.066,'01 10',2,2,TSSA
7219.0,'00',0.016,'00 01 10',3,2,TSSA
7219.0,'01',0.971,'00 01 10',3,2,TSSA
7219.0,'10',0.013,'00 01 10',3,2,TSSA
7220.0,'10',1.0,'10',1,2,TSSA
7221.0,'01',0.03,'01 10',2,2,TSSA
7221.0,'10',0.97,'01 10',2,2,TSSA
7222.0,'01',0.979,'01 10',2,2,TSSA
7222.0,'10',0.021,'01 10',2,2,TSSA
7223.0,'00',0.012,'00 01 10',3,2,TSSA
7223.0,'01',0.03,'00 01 10',3,2,TSSA
7223.0,'10',0.958,'00 01 10',3,2,TSSA
7224.0,'01',1.0,'01',1,2,TSSA
7225.0,'01',0.952,'01 10',2,2,TSSA
7225.0,'10',0.048,'01 10',2,2,TSSA
7226.0,'01',1.0,'01',1,2,TSSA
7227.0,'00',0.149,'00 01 10',3,2,TSSA
7227.0,'01',0.763,'00 01 10',3,2,TSSA
7227.0,'10',0.088,'00 01 10',3,2,TSSA
7228.0,'01',0.237,'01 10',2,2,TSSA
7228.0,'10',0.763,'01 10',2,2,TSSA
7229.0,'01',1.0,'01',1,2,TSSA
7230.0,'01',0.93,'01 10',2,2,TSSA
7230.0,'10',0.07,'01 10',2,2,TSSA
7231.0,'01',0.957,'01 10',2,2,TSSA
7231.0,'10',0.043,'01 10',2,2,TSSA
7232.0,'01',0.917,'01 10',2,2,TSSA
